Period (s), SA (ms2)
1.21803E-02, 2.43238E-02
1.21753E-02, 2.43255E-02
1.21704E-02, 2.43271E-02
1.21655E-02, 2.43288E-02
1.21605E-02, 2.43305E-02
1.21556E-02, 2.43322E-02
1.21507E-02, 2.43339E-02
1.21457E-02, 2.43356E-02
1.21408E-02, 2.43373E-02
1.21359E-02, 2.43390E-02
1.21310E-02, 2.43408E-02
1.21261E-02, 2.43425E-02
1.21212E-02, 2.43443E-02
1.21163E-02, 2.43460E-02
1.21114E-02, 2.43478E-02
1.21065E-02, 2.43496E-02
1.21017E-02, 2.43514E-02
1.20968E-02, 2.43532E-02
1.20919E-02, 2.43550E-02
1.20870E-02, 2.43569E-02
1.20822E-02, 2.43587E-02
1.20773E-02, 2.43605E-02
1.20724E-02, 2.43624E-02
1.20676E-02, 2.43643E-02
1.20627E-02, 2.43661E-02
1.20579E-02, 2.43680E-02
1.20530E-02, 2.43699E-02
1.20482E-02, 2.43718E-02
1.20434E-02, 2.43738E-02
1.20385E-02, 2.43757E-02
1.20337E-02, 2.43776E-02
1.20289E-02, 2.43796E-02
1.20240E-02, 2.43815E-02
1.20192E-02, 2.43835E-02
1.20144E-02, 2.43855E-02
1.20096E-02, 2.43875E-02
1.20048E-02, 2.43895E-02
1.20000E-02, 2.43915E-02
1.19952E-02, 2.43935E-02
1.19904E-02, 2.43956E-02
1.19856E-02, 2.43976E-02
1.19808E-02, 2.43997E-02
1.19760E-02, 2.44017E-02
1.19713E-02, 2.44038E-02
1.19665E-02, 2.44059E-02
1.19617E-02, 2.44080E-02
1.19570E-02, 2.44101E-02
1.19522E-02, 2.44122E-02
1.19474E-02, 2.44144E-02
1.19427E-02, 2.44165E-02
1.19379E-02, 2.44187E-02
1.19332E-02, 2.44208E-02
1.19284E-02, 2.44230E-02
1.19237E-02, 2.44252E-02
1.19190E-02, 2.44274E-02
1.19142E-02, 2.44296E-02
1.19095E-02, 2.44318E-02
1.19048E-02, 2.44341E-02
1.19000E-02, 2.44363E-02
1.18953E-02, 2.44386E-02
1.18906E-02, 2.44408E-02
1.18859E-02, 2.44431E-02
1.18812E-02, 2.44454E-02
1.18765E-02, 2.44477E-02
1.18718E-02, 2.44500E-02
1.18671E-02, 2.44523E-02
1.18624E-02, 2.44547E-02
1.18577E-02, 2.44570E-02
1.18530E-02, 2.44594E-02
1.18483E-02, 2.44617E-02
1.18437E-02, 2.44641E-02
1.18390E-02, 2.44665E-02
1.18343E-02, 2.44689E-02
1.18297E-02, 2.44713E-02
1.18250E-02, 2.44738E-02
1.18203E-02, 2.44762E-02
1.18157E-02, 2.44786E-02
1.18110E-02, 2.44811E-02
1.18064E-02, 2.44836E-02
1.18017E-02, 2.44861E-02
1.17971E-02, 2.44886E-02
1.17925E-02, 2.44911E-02
1.17878E-02, 2.44936E-02
1.17832E-02, 2.44961E-02
1.17786E-02, 2.44987E-02
1.17739E-02, 2.45012E-02
1.17693E-02, 2.45038E-02
1.17647E-02, 2.45064E-02
1.17601E-02, 2.45090E-02
1.17555E-02, 2.45116E-02
1.17509E-02, 2.45142E-02
1.17463E-02, 2.45169E-02
1.17417E-02, 2.45195E-02
1.17371E-02, 2.45222E-02
1.17325E-02, 2.45248E-02
1.17279E-02, 2.45275E-02
1.17233E-02, 2.45302E-02
1.17188E-02, 2.45329E-02
1.17142E-02, 2.45356E-02
1.17096E-02, 2.45384E-02
1.17050E-02, 2.45411E-02
1.17005E-02, 2.45439E-02
1.16959E-02, 2.45467E-02
1.16913E-02, 2.45495E-02
1.16868E-02, 2.45523E-02
1.16822E-02, 2.45551E-02
1.16777E-02, 2.45579E-02
1.16732E-02, 2.45607E-02
1.16686E-02, 2.45636E-02
1.16641E-02, 2.45665E-02
1.16595E-02, 2.45694E-02
1.16550E-02, 2.45723E-02
1.16505E-02, 2.45752E-02
1.16460E-02, 2.45781E-02
1.16414E-02, 2.45810E-02
1.16369E-02, 2.45840E-02
1.16324E-02, 2.45870E-02
1.16279E-02, 2.45899E-02
1.16234E-02, 2.45929E-02
1.16189E-02, 2.45959E-02
1.16144E-02, 2.45990E-02
1.16099E-02, 2.46020E-02
1.16054E-02, 2.46051E-02
1.16009E-02, 2.46081E-02
1.15964E-02, 2.46112E-02
1.15920E-02, 2.46143E-02
1.15875E-02, 2.46175E-02
1.15830E-02, 2.46206E-02
1.15785E-02, 2.46237E-02
1.15741E-02, 2.46269E-02
1.15696E-02, 2.46301E-02
1.15652E-02, 2.46333E-02
1.15607E-02, 2.46365E-02
1.15562E-02, 2.46397E-02
1.15518E-02, 2.46430E-02
1.15473E-02, 2.46462E-02
1.15429E-02, 2.46495E-02
1.15385E-02, 2.46528E-02
1.15340E-02, 2.46561E-02
1.15296E-02, 2.46594E-02
1.15252E-02, 2.46628E-02
1.15207E-02, 2.46661E-02
1.15163E-02, 2.46695E-02
1.15119E-02, 2.46729E-02
1.15075E-02, 2.46763E-02
1.15031E-02, 2.46798E-02
1.14987E-02, 2.46832E-02
1.14943E-02, 2.46867E-02
1.14899E-02, 2.46902E-02
1.14855E-02, 2.46937E-02
1.14811E-02, 2.46972E-02
1.14767E-02, 2.47007E-02
1.14723E-02, 2.47043E-02
1.14679E-02, 2.47078E-02
1.14635E-02, 2.47114E-02
1.14591E-02, 2.47150E-02
1.14548E-02, 2.47187E-02
1.14504E-02, 2.47223E-02
1.14460E-02, 2.47260E-02
1.14416E-02, 2.47297E-02
1.14373E-02, 2.47334E-02
1.14329E-02, 2.47371E-02
1.14286E-02, 2.47408E-02
1.14242E-02, 2.47446E-02
1.14199E-02, 2.47484E-02
1.14155E-02, 2.47522E-02
1.14112E-02, 2.47560E-02
1.14068E-02, 2.47598E-02
1.14025E-02, 2.47637E-02
1.13982E-02, 2.47676E-02
1.13938E-02, 2.47714E-02
1.13895E-02, 2.47754E-02
1.13852E-02, 2.47793E-02
1.13809E-02, 2.47833E-02
1.13766E-02, 2.47872E-02
1.13723E-02, 2.47912E-02
1.13679E-02, 2.47952E-02
1.13636E-02, 2.47993E-02
1.13593E-02, 2.48033E-02
1.13550E-02, 2.48074E-02
1.13507E-02, 2.48115E-02
1.13464E-02, 2.48156E-02
1.13422E-02, 2.48197E-02
1.13379E-02, 2.48239E-02
1.13336E-02, 2.48281E-02
1.13293E-02, 2.48323E-02
1.13250E-02, 2.48365E-02
1.13208E-02, 2.48407E-02
1.13165E-02, 2.48450E-02
1.13122E-02, 2.48493E-02
1.13080E-02, 2.48536E-02
1.13037E-02, 2.48579E-02
1.12994E-02, 2.48622E-02
1.12952E-02, 2.48666E-02
1.12909E-02, 2.48710E-02
1.12867E-02, 2.48754E-02
1.12824E-02, 2.48798E-02
1.12782E-02, 2.48843E-02
1.12740E-02, 2.48887E-02
1.12697E-02, 2.48932E-02
1.12655E-02, 2.48977E-02
1.12613E-02, 2.49023E-02
1.12570E-02, 2.49068E-02
1.12528E-02, 2.49114E-02
1.12486E-02, 2.49160E-02
1.12444E-02, 2.49206E-02
1.12402E-02, 2.49252E-02
1.12360E-02, 2.49299E-02
1.12317E-02, 2.49346E-02
1.12275E-02, 2.49393E-02
1.12233E-02, 2.49440E-02
1.12191E-02, 2.49488E-02
1.12150E-02, 2.49535E-02
1.12108E-02, 2.49583E-02
1.12066E-02, 2.49631E-02
1.12024E-02, 2.49679E-02
1.11982E-02, 2.49728E-02
1.11940E-02, 2.49777E-02
1.11899E-02, 2.49826E-02
1.11857E-02, 2.49875E-02
1.11815E-02, 2.49924E-02
1.11773E-02, 2.49974E-02
1.11732E-02, 2.50023E-02
1.11690E-02, 2.50073E-02
1.11649E-02, 2.50124E-02
1.11607E-02, 2.50174E-02
1.11566E-02, 2.50225E-02
1.11524E-02, 2.50275E-02
1.11483E-02, 2.50326E-02
1.11441E-02, 2.50378E-02
1.11400E-02, 2.50429E-02
1.11359E-02, 2.50481E-02
1.11317E-02, 2.50532E-02
1.11276E-02, 2.50584E-02
1.11235E-02, 2.50637E-02
1.11193E-02, 2.50689E-02
1.11152E-02, 2.50742E-02
1.11111E-02, 2.50795E-02
1.11070E-02, 2.50848E-02
1.11029E-02, 2.50901E-02
1.10988E-02, 2.50954E-02
1.10947E-02, 2.51008E-02
1.10906E-02, 2.51062E-02
1.10865E-02, 2.51116E-02
1.10824E-02, 2.51170E-02
1.10783E-02, 2.51224E-02
1.10742E-02, 2.51279E-02
1.10701E-02, 2.51333E-02
1.10660E-02, 2.51388E-02
1.10619E-02, 2.51443E-02
1.10579E-02, 2.51499E-02
1.10538E-02, 2.51554E-02
1.10497E-02, 2.51610E-02
1.10457E-02, 2.51666E-02
1.10416E-02, 2.51721E-02
1.10375E-02, 2.51778E-02
1.10335E-02, 2.51834E-02
1.10294E-02, 2.51890E-02
1.10254E-02, 2.51947E-02
1.10213E-02, 2.52004E-02
1.10173E-02, 2.52061E-02
1.10132E-02, 2.52118E-02
1.10092E-02, 2.52175E-02
1.10051E-02, 2.52232E-02
1.10011E-02, 2.52290E-02
1.09971E-02, 2.52347E-02
1.09930E-02, 2.52405E-02
1.09890E-02, 2.52463E-02
1.09850E-02, 2.52521E-02
1.09810E-02, 2.52579E-02
1.09769E-02, 2.52637E-02
1.09729E-02, 2.52696E-02
1.09689E-02, 2.52754E-02
1.09649E-02, 2.52813E-02
1.09609E-02, 2.52872E-02
1.09569E-02, 2.52930E-02
1.09529E-02, 2.52989E-02
1.09489E-02, 2.53048E-02
1.09449E-02, 2.53107E-02
1.09409E-02, 2.53167E-02
1.09369E-02, 2.53226E-02
1.09329E-02, 2.53285E-02
1.09290E-02, 2.53344E-02
1.09250E-02, 2.53404E-02
1.09210E-02, 2.53463E-02
1.09170E-02, 2.53523E-02
1.09131E-02, 2.53582E-02
1.09091E-02, 2.53642E-02
1.09051E-02, 2.53702E-02
1.09012E-02, 2.53761E-02
1.08972E-02, 2.53821E-02
1.08932E-02, 2.53881E-02
1.08893E-02, 2.53941E-02
1.08853E-02, 2.54000E-02
1.08814E-02, 2.54060E-02
1.08774E-02, 2.54120E-02
1.08735E-02, 2.54180E-02
1.08696E-02, 2.54239E-02
1.08656E-02, 2.54299E-02
1.08617E-02, 2.54359E-02
1.08578E-02, 2.54418E-02
1.08538E-02, 2.54478E-02
1.08499E-02, 2.54538E-02
1.08460E-02, 2.54597E-02
1.08421E-02, 2.54657E-02
1.08382E-02, 2.54716E-02
1.08342E-02, 2.54775E-02
1.08303E-02, 2.54834E-02
1.08264E-02, 2.54894E-02
1.08225E-02, 2.54953E-02
1.08186E-02, 2.55011E-02
1.08147E-02, 2.55070E-02
1.08108E-02, 2.55129E-02
1.08069E-02, 2.55188E-02
1.08030E-02, 2.55246E-02
1.07991E-02, 2.55304E-02
1.07953E-02, 2.55363E-02
1.07914E-02, 2.55421E-02
1.07875E-02, 2.55479E-02
1.07836E-02, 2.55536E-02
1.07797E-02, 2.55594E-02
1.07759E-02, 2.55651E-02
1.07720E-02, 2.55709E-02
1.07681E-02, 2.55766E-02
1.07643E-02, 2.55823E-02
1.07604E-02, 2.55879E-02
1.07565E-02, 2.55936E-02
1.07527E-02, 2.55992E-02
1.07488E-02, 2.56048E-02
1.07450E-02, 2.56104E-02
1.07411E-02, 2.56160E-02
1.07373E-02, 2.56215E-02
1.07335E-02, 2.56270E-02
1.07296E-02, 2.56325E-02
1.07258E-02, 2.56380E-02
1.07219E-02, 2.56434E-02
1.07181E-02, 2.56488E-02
1.07143E-02, 2.56542E-02
1.07105E-02, 2.56596E-02
1.07066E-02, 2.56649E-02
1.07028E-02, 2.56703E-02
1.06990E-02, 2.56755E-02
1.06952E-02, 2.56808E-02
1.06914E-02, 2.56860E-02
1.06876E-02, 2.56912E-02
1.06838E-02, 2.56964E-02
1.06800E-02, 2.57016E-02
1.06762E-02, 2.57067E-02
1.06724E-02, 2.57118E-02
1.06686E-02, 2.57168E-02
1.06648E-02, 2.57219E-02
1.06610E-02, 2.57269E-02
1.06572E-02, 2.57318E-02
1.06534E-02, 2.57368E-02
1.06496E-02, 2.57417E-02
1.06458E-02, 2.57466E-02
1.06421E-02, 2.57514E-02
1.06383E-02, 2.57562E-02
1.06345E-02, 2.57610E-02
1.06308E-02, 2.57658E-02
1.06270E-02, 2.57705E-02
1.06232E-02, 2.57752E-02
1.06195E-02, 2.57799E-02
1.06157E-02, 2.57845E-02
1.06120E-02, 2.57891E-02
1.06082E-02, 2.57937E-02
1.06045E-02, 2.57983E-02
1.06007E-02, 2.58028E-02
1.05970E-02, 2.58073E-02
1.05932E-02, 2.58117E-02
1.05895E-02, 2.58161E-02
1.05857E-02, 2.58205E-02
1.05820E-02, 2.58249E-02
1.05783E-02, 2.58293E-02
1.05746E-02, 2.58336E-02
1.05708E-02, 2.58379E-02
1.05671E-02, 2.58421E-02
1.05634E-02, 2.58464E-02
1.05597E-02, 2.58506E-02
1.05559E-02, 2.58547E-02
1.05522E-02, 2.58589E-02
1.05485E-02, 2.58630E-02
1.05448E-02, 2.58671E-02
1.05411E-02, 2.58712E-02
1.05374E-02, 2.58753E-02
1.05337E-02, 2.58793E-02
1.05300E-02, 2.58833E-02
1.05263E-02, 2.58873E-02
1.05226E-02, 2.58912E-02
1.05189E-02, 2.58952E-02
1.05152E-02, 2.58991E-02
1.05116E-02, 2.59030E-02
1.05079E-02, 2.59068E-02
1.05042E-02, 2.59107E-02
1.05005E-02, 2.59145E-02
1.04969E-02, 2.59183E-02
1.04932E-02, 2.59221E-02
1.04895E-02, 2.59259E-02
1.04858E-02, 2.59296E-02
1.04822E-02, 2.59333E-02
1.04785E-02, 2.59371E-02
1.04749E-02, 2.59408E-02
1.04712E-02, 2.59444E-02
1.04676E-02, 2.59481E-02
1.04639E-02, 2.59517E-02
1.04603E-02, 2.59554E-02
1.04566E-02, 2.59590E-02
1.04530E-02, 2.59626E-02
1.04493E-02, 2.59662E-02
1.04457E-02, 2.59697E-02
1.04420E-02, 2.59733E-02
1.04384E-02, 2.59769E-02
1.04348E-02, 2.59804E-02
1.04312E-02, 2.59839E-02
1.04275E-02, 2.59874E-02
1.04239E-02, 2.59909E-02
1.04203E-02, 2.59944E-02
1.04167E-02, 2.59979E-02
1.04131E-02, 2.60013E-02
1.04094E-02, 2.60048E-02
1.04058E-02, 2.60082E-02
1.04022E-02, 2.60116E-02
1.03986E-02, 2.60151E-02
1.03950E-02, 2.60185E-02
1.03914E-02, 2.60219E-02
1.03878E-02, 2.60253E-02
1.03842E-02, 2.60286E-02
1.03806E-02, 2.60320E-02
1.03770E-02, 2.60354E-02
1.03734E-02, 2.60387E-02
1.03699E-02, 2.60421E-02
1.03663E-02, 2.60454E-02
1.03627E-02, 2.60487E-02
1.03591E-02, 2.60520E-02
1.03555E-02, 2.60553E-02
1.03520E-02, 2.60586E-02
1.03484E-02, 2.60619E-02
1.03448E-02, 2.60652E-02
1.03413E-02, 2.60685E-02
1.03377E-02, 2.60717E-02
1.03341E-02, 2.60750E-02
1.03306E-02, 2.60782E-02
1.03270E-02, 2.60814E-02
1.03235E-02, 2.60847E-02
1.03199E-02, 2.60879E-02
1.03164E-02, 2.60911E-02
1.03128E-02, 2.60943E-02
1.03093E-02, 2.60974E-02
1.03057E-02, 2.61006E-02
1.03022E-02, 2.61037E-02
1.02987E-02, 2.61069E-02
1.02951E-02, 2.61100E-02
1.02916E-02, 2.61131E-02
1.02881E-02, 2.61162E-02
1.02845E-02, 2.61193E-02
1.02810E-02, 2.61224E-02
1.02775E-02, 2.61254E-02
1.02740E-02, 2.61284E-02
1.02705E-02, 2.61315E-02
1.02669E-02, 2.61345E-02
1.02634E-02, 2.61374E-02
1.02599E-02, 2.61404E-02
1.02564E-02, 2.61434E-02
1.02529E-02, 2.61463E-02
1.02494E-02, 2.61492E-02
1.02459E-02, 2.61521E-02
1.02424E-02, 2.61549E-02
1.02389E-02, 2.61578E-02
1.02354E-02, 2.61606E-02
1.02319E-02, 2.61634E-02
1.02284E-02, 2.61662E-02
1.02249E-02, 2.61689E-02
1.02215E-02, 2.61716E-02
1.02180E-02, 2.61743E-02
1.02145E-02, 2.61770E-02
1.02110E-02, 2.61796E-02
1.02076E-02, 2.61822E-02
1.02041E-02, 2.61847E-02
1.02006E-02, 2.61873E-02
1.01971E-02, 2.61898E-02
1.01937E-02, 2.61922E-02
1.01902E-02, 2.61947E-02
1.01868E-02, 2.61971E-02
1.01833E-02, 2.61994E-02
1.01798E-02, 2.62017E-02
1.01764E-02, 2.62040E-02
1.01729E-02, 2.62062E-02
1.01695E-02, 2.62084E-02
1.01660E-02, 2.62106E-02
1.01626E-02, 2.62127E-02
1.01592E-02, 2.62148E-02
1.01557E-02, 2.62168E-02
1.01523E-02, 2.62188E-02
1.01488E-02, 2.62207E-02
1.01454E-02, 2.62226E-02
1.01420E-02, 2.62244E-02
1.01386E-02, 2.62261E-02
1.01351E-02, 2.62279E-02
1.01317E-02, 2.62295E-02
1.01283E-02, 2.62311E-02
1.01249E-02, 2.62327E-02
1.01215E-02, 2.62342E-02
1.01180E-02, 2.62356E-02
1.01146E-02, 2.62370E-02
1.01112E-02, 2.62384E-02
1.01078E-02, 2.62396E-02
1.01044E-02, 2.62408E-02
1.01010E-02, 2.62420E-02
1.00976E-02, 2.62430E-02
1.00942E-02, 2.62440E-02
1.00908E-02, 2.62450E-02
1.00874E-02, 2.62459E-02
1.00840E-02, 2.62467E-02
1.00806E-02, 2.62474E-02
1.00773E-02, 2.62481E-02
1.00739E-02, 2.62487E-02
1.00705E-02, 2.62492E-02
1.00671E-02, 2.62497E-02
1.00637E-02, 2.62501E-02
1.00604E-02, 2.62504E-02
1.00570E-02, 2.62506E-02
1.00536E-02, 2.62508E-02
1.00503E-02, 2.62509E-02
1.00469E-02, 2.62509E-02
1.00435E-02, 2.62509E-02
1.00402E-02, 2.62507E-02
1.00368E-02, 2.62505E-02
1.00334E-02, 2.62502E-02
1.00301E-02, 2.62498E-02
1.00267E-02, 2.62494E-02
1.00234E-02, 2.62489E-02
1.00200E-02, 2.62482E-02
1.00167E-02, 2.62476E-02
1.00134E-02, 2.62468E-02
1.00100E-02, 2.62459E-02
1.00067E-02, 2.62450E-02
1.00033E-02, 2.62440E-02
1.00000E-02, 2.62429E-02
9.99667E-03, 2.62417E-02
9.99334E-03, 2.62405E-02
9.99001E-03, 2.62391E-02
9.98668E-03, 2.62377E-02
9.98336E-03, 2.62362E-02
9.98004E-03, 2.62346E-02
9.97672E-03, 2.62329E-02
9.97340E-03, 2.62312E-02
9.97009E-03, 2.62294E-02
9.96678E-03, 2.62275E-02
9.96347E-03, 2.62255E-02
9.96016E-03, 2.62234E-02
9.95685E-03, 2.62212E-02
9.95355E-03, 2.62190E-02
9.95025E-03, 2.62167E-02
9.94695E-03, 2.62143E-02
9.94365E-03, 2.62118E-02
9.94036E-03, 2.62093E-02
9.93707E-03, 2.62067E-02
9.93377E-03, 2.62039E-02
9.93049E-03, 2.62012E-02
9.92720E-03, 2.61983E-02
9.92392E-03, 2.61954E-02
9.92063E-03, 2.61924E-02
9.91736E-03, 2.61893E-02
9.91408E-03, 2.61861E-02
9.91080E-03, 2.61829E-02
9.90753E-03, 2.61796E-02
9.90426E-03, 2.61762E-02
9.90099E-03, 2.61727E-02
9.89772E-03, 2.61692E-02
9.89446E-03, 2.61656E-02
9.89120E-03, 2.61620E-02
9.88794E-03, 2.61582E-02
9.88468E-03, 2.61544E-02
9.88142E-03, 2.61506E-02
9.87817E-03, 2.61467E-02
9.87492E-03, 2.61427E-02
9.87167E-03, 2.61386E-02
9.86842E-03, 2.61345E-02
9.86518E-03, 2.61303E-02
9.86193E-03, 2.61261E-02
9.85869E-03, 2.61218E-02
9.85545E-03, 2.61174E-02
9.85222E-03, 2.61130E-02
9.84898E-03, 2.61085E-02
9.84575E-03, 2.61040E-02
9.84252E-03, 2.60994E-02
9.83929E-03, 2.60948E-02
9.83607E-03, 2.60901E-02
9.83284E-03, 2.60853E-02
9.82962E-03, 2.60806E-02
9.82640E-03, 2.60757E-02
9.82318E-03, 2.60708E-02
9.81997E-03, 2.60659E-02
9.81675E-03, 2.60609E-02
9.81354E-03, 2.60559E-02
9.81033E-03, 2.60508E-02
9.80713E-03, 2.60457E-02
9.80392E-03, 2.60405E-02
9.80072E-03, 2.60353E-02
9.79752E-03, 2.60301E-02
9.79432E-03, 2.60248E-02
9.79112E-03, 2.60195E-02
9.78793E-03, 2.60141E-02
9.78474E-03, 2.60087E-02
9.78155E-03, 2.60033E-02
9.77836E-03, 2.59979E-02
9.77517E-03, 2.59924E-02
9.77199E-03, 2.59868E-02
9.76880E-03, 2.59813E-02
9.76562E-03, 2.59757E-02
9.76245E-03, 2.59701E-02
9.75927E-03, 2.59645E-02
9.75610E-03, 2.59588E-02
9.75293E-03, 2.59531E-02
9.74976E-03, 2.59474E-02
9.74659E-03, 2.59416E-02
9.74342E-03, 2.59359E-02
9.74026E-03, 2.59301E-02
9.73710E-03, 2.59242E-02
9.73394E-03, 2.59184E-02
9.73078E-03, 2.59126E-02
9.72763E-03, 2.59067E-02
9.72447E-03, 2.59008E-02
9.72132E-03, 2.58949E-02
9.71817E-03, 2.58890E-02
9.71503E-03, 2.58830E-02
9.71188E-03, 2.58771E-02
9.70874E-03, 2.58711E-02
9.70560E-03, 2.58651E-02
9.70246E-03, 2.58591E-02
9.69932E-03, 2.58531E-02
9.69619E-03, 2.58471E-02
9.69305E-03, 2.58411E-02
9.68992E-03, 2.58350E-02
9.68679E-03, 2.58290E-02
9.68367E-03, 2.58229E-02
9.68054E-03, 2.58169E-02
9.67742E-03, 2.58108E-02
9.67430E-03, 2.58047E-02
9.67118E-03, 2.57986E-02
9.66806E-03, 2.57925E-02
9.66495E-03, 2.57864E-02
9.66184E-03, 2.57803E-02
9.65873E-03, 2.57742E-02
9.65562E-03, 2.57681E-02
9.65251E-03, 2.57620E-02
9.64940E-03, 2.57559E-02
9.64630E-03, 2.57498E-02
9.64320E-03, 2.57437E-02
9.64010E-03, 2.57376E-02
9.63701E-03, 2.57315E-02
9.63391E-03, 2.57254E-02
9.63082E-03, 2.57193E-02
9.62773E-03, 2.57132E-02
9.62464E-03, 2.57071E-02
9.62155E-03, 2.57010E-02
9.61847E-03, 2.56949E-02
9.61538E-03, 2.56888E-02
9.61230E-03, 2.56827E-02
9.60922E-03, 2.56766E-02
9.60615E-03, 2.56705E-02
9.60307E-03, 2.56644E-02
9.60000E-03, 2.56584E-02
9.59693E-03, 2.56523E-02
9.59386E-03, 2.56462E-02
9.59079E-03, 2.56402E-02
9.58773E-03, 2.56341E-02
9.58466E-03, 2.56281E-02
9.58160E-03, 2.56221E-02
9.57854E-03, 2.56161E-02
9.57549E-03, 2.56100E-02
9.57243E-03, 2.56040E-02
9.56938E-03, 2.55980E-02
9.56633E-03, 2.55920E-02
9.56328E-03, 2.55861E-02
9.56023E-03, 2.55801E-02
9.55718E-03, 2.55741E-02
9.55414E-03, 2.55682E-02
9.55110E-03, 2.55622E-02
9.54806E-03, 2.55563E-02
9.54502E-03, 2.55504E-02
9.54198E-03, 2.55445E-02
9.53895E-03, 2.55386E-02
9.53592E-03, 2.55327E-02
9.53289E-03, 2.55268E-02
9.52986E-03, 2.55209E-02
9.52683E-03, 2.55151E-02
9.52381E-03, 2.55092E-02
9.52079E-03, 2.55034E-02
9.51777E-03, 2.54976E-02
9.51475E-03, 2.54918E-02
9.51173E-03, 2.54860E-02
9.50872E-03, 2.54802E-02
9.50570E-03, 2.54745E-02
9.50269E-03, 2.54687E-02
9.49968E-03, 2.54630E-02
9.49668E-03, 2.54572E-02
9.49367E-03, 2.54515E-02
9.49067E-03, 2.54458E-02
9.48767E-03, 2.54401E-02
9.48467E-03, 2.54344E-02
9.48167E-03, 2.54288E-02
9.47867E-03, 2.54231E-02
9.47568E-03, 2.54175E-02
9.47269E-03, 2.54119E-02
9.46970E-03, 2.54063E-02
9.46671E-03, 2.54007E-02
9.46372E-03, 2.53951E-02
9.46074E-03, 2.53895E-02
9.45776E-03, 2.53840E-02
9.45477E-03, 2.53785E-02
9.45180E-03, 2.53729E-02
9.44882E-03, 2.53674E-02
9.44584E-03, 2.53619E-02
9.44287E-03, 2.53565E-02
9.43990E-03, 2.53510E-02
9.43693E-03, 2.53455E-02
9.43396E-03, 2.53401E-02
9.43100E-03, 2.53347E-02
9.42803E-03, 2.53293E-02
9.42507E-03, 2.53239E-02
9.42211E-03, 2.53185E-02
9.41915E-03, 2.53132E-02
9.41620E-03, 2.53078E-02
9.41324E-03, 2.53025E-02
9.41029E-03, 2.52972E-02
9.40734E-03, 2.52919E-02
9.40439E-03, 2.52866E-02
9.40144E-03, 2.52813E-02
9.39850E-03, 2.52761E-02
9.39555E-03, 2.52708E-02
9.39261E-03, 2.52656E-02
9.38967E-03, 2.52604E-02
9.38673E-03, 2.52552E-02
9.38380E-03, 2.52500E-02
9.38086E-03, 2.52449E-02
9.37793E-03, 2.52397E-02
9.37500E-03, 2.52346E-02
9.37207E-03, 2.52295E-02
9.36914E-03, 2.52244E-02
9.36622E-03, 2.52193E-02
9.36330E-03, 2.52142E-02
9.36037E-03, 2.52092E-02
9.35745E-03, 2.52041E-02
9.35454E-03, 2.51991E-02
9.35162E-03, 2.51941E-02
9.34871E-03, 2.51891E-02
9.34579E-03, 2.51841E-02
9.34288E-03, 2.51792E-02
9.33998E-03, 2.51742E-02
9.33707E-03, 2.51693E-02
9.33416E-03, 2.51644E-02
9.33126E-03, 2.51595E-02
9.32836E-03, 2.51546E-02
9.32546E-03, 2.51497E-02
9.32256E-03, 2.51449E-02
9.31966E-03, 2.51400E-02
9.31677E-03, 2.51352E-02
9.31388E-03, 2.51304E-02
9.31099E-03, 2.51256E-02
9.30810E-03, 2.51208E-02
9.30521E-03, 2.51160E-02
9.30233E-03, 2.51113E-02
9.29944E-03, 2.51065E-02
9.29656E-03, 2.51018E-02
9.29368E-03, 2.50971E-02
9.29080E-03, 2.50924E-02
9.28793E-03, 2.50877E-02
9.28505E-03, 2.50831E-02
9.28218E-03, 2.50784E-02
9.27931E-03, 2.50738E-02
9.27644E-03, 2.50692E-02
9.27357E-03, 2.50646E-02
9.27070E-03, 2.50600E-02
9.26784E-03, 2.50554E-02
9.26498E-03, 2.50509E-02
9.26212E-03, 2.50463E-02
9.25926E-03, 2.50418E-02
9.25640E-03, 2.50373E-02
9.25355E-03, 2.50328E-02
9.25069E-03, 2.50283E-02
9.24784E-03, 2.50238E-02
9.24499E-03, 2.50194E-02
9.24214E-03, 2.50149E-02
9.23930E-03, 2.50105E-02
9.23645E-03, 2.50061E-02
9.23361E-03, 2.50017E-02
9.23077E-03, 2.49973E-02
9.22793E-03, 2.49929E-02
9.22509E-03, 2.49886E-02
9.22226E-03, 2.49842E-02
9.21942E-03, 2.49799E-02
9.21659E-03, 2.49756E-02
9.21376E-03, 2.49713E-02
9.21093E-03, 2.49670E-02
9.20810E-03, 2.49628E-02
9.20528E-03, 2.49585E-02
9.20245E-03, 2.49543E-02
9.19963E-03, 2.49500E-02
9.19681E-03, 2.49458E-02
9.19399E-03, 2.49416E-02
9.19118E-03, 2.49374E-02
9.18836E-03, 2.49333E-02
9.18555E-03, 2.49291E-02
9.18274E-03, 2.49250E-02
9.17993E-03, 2.49208E-02
9.17712E-03, 2.49167E-02
9.17431E-03, 2.49126E-02
9.17151E-03, 2.49085E-02
9.16870E-03, 2.49045E-02
9.16590E-03, 2.49004E-02
9.16310E-03, 2.48963E-02
9.16031E-03, 2.48923E-02
9.15751E-03, 2.48883E-02
9.15471E-03, 2.48843E-02
9.15192E-03, 2.48803E-02
9.14913E-03, 2.48763E-02
9.14634E-03, 2.48723E-02
9.14355E-03, 2.48684E-02
9.14077E-03, 2.48645E-02
9.13798E-03, 2.48605E-02
9.13520E-03, 2.48566E-02
